Icon,Name,Description,SP,Exclusive
,Nihility's Undoing,"If unit can transform, transformation effects gain ""if unit is within 2 spaces of a beast or dragon ally, or if number of adjacent allies other than beast or dragon allies ≤ 2"" as a trigger condition (in addition to existing conditions).If defending in Aether Raids, at the start of enemy turn 1, if conditions for transforming are met, unit transforms.If unit is transformed or if foe's HP ≥ 75% at start of combat, grants Atk/Spd/Def/Res+X+8 to unit and reduces damage from foe's attacks by X × 4 during combat (X = number of spaces from start position to end position of whoever initiated combat; max 3; excluding area-of-effect Specials), and also, when foe's attack triggers foe's Special, reduces damage by an additional X × 4 (excluding area-of-effect Specials).If unit is transformed or if foe's HP ≥ 75% at start of combat, grants Special cooldown charge +1 to unit per attack (only highest value applied; does not stack) and reduces the percentage of foe's non-Special ""reduce damage by X%"" skills by 50% during combat (excluding area-of-effect Specials).",300,Yes
,Oath of Ostia,"Grants HP+5.After unit acts (if Canto triggers, after Canto), or, if defending in Aether Raids, at the start of enemy phase, applies【Divine Vein (Stone)】to unit's space and spaces within 2 spaces of unit for 1 turn.If foe initiates combat or foe's HP ≥ 75% at start of combat, inflicts Atk/Def-10 on foe, grants Special cooldown count-2 to unit before foe's first attack, and reduces the percentage of foe's non-Special ""reduce damage by X%"" skills by 50% during combat (excluding area-of-effect Specials).【Divine Vein (Stone)】Applies the following effects on space for unit and allies: Grants Def/Res+6 during combat, reduces damage from foe's Specials by 10 during combat (excluding area-of-effect Specials), and reduces damage from area-of-effect Specials by 50% (excluding Røkkr area-of-effect Specials). (Divine Vein effects do not stack; replaces any existing Divine Vein effect; Divine Vein effects applied simultaneously cancel each other out. Does not count as defensive terrain.)",300,Yes
,Obsession,"At start of combat, if unit's HP ≥ 25%, grants Atk/Spd/Def/Res+9 to unit during combat, unit makes a guaranteed follow-up attack, foe cannot make a follow-up attack, and also, when unit performs a follow-up attack, neutralizes ""reduces damage by X%"" effects from foe's non-Special skills (excluding area-of-effect Specials). At start of combat, if unit's HP ≥ 25% and if decreasing the Spd difference necessary to make a follow-up attack by 25 would allow unit to trigger a follow-up attack (excluding guaranteed or prevented follow-ups), triggers【Potent Follow X%】during combat (if unit cannot perform follow-up and attack twice, X = 80; otherwise, X = 40).【Potent Follow X%】Triggers an additional follow-up attack immediately after unit's standard follow-up attack and deals damage = X% of unit's normal attack damage (if unit cannot make a follow-up attack, this effect triggers when the standard follow-up attack would occur; this effect is treated like a follow-up attack, so effects like ""reduce damage by X%"" still apply, but this effect is not affected by effects that prevent follow-ups or ""attacks twice"" effects; only highest value applied; does not stack).",300,Yes
,Obsidian Tactics,"If foe initiates combat or foe's HP ≥ 75% at start of combat, grants Atk/Spd/Def/Res+9 to unit during combat, and the following effects occur during combat based on the value of X (X = total number of【Bonus】effects active on unit and allies within 2 spaces of unit, excluding stat bonuses): if ≥ 1 inflicts Atk/Def-X × 2 on foe (max 12); if ≥ 3, unit can counterattack regardless of foe's range; if ≥ 5, reduces the percentage of foe's non-Special ""reduce damage by X%"" skills by 50% (excluding area-of-effect Specials).【Bonus】All effects that last ""for 1 turn"" or ""that turn only."" Includes bonuses granted by a skill like Rally or Hone and positive status effects (extra movement or effects like Dominance).",300,Yes
,Ostian Counter,"Unit can counterattack regardless of foe's range. If foe initiates combat, grants Atk/Def+4 during combat.",350,Yes
,Ostia's Heart,"Unit can counterattack regardless of foe's range. If foe initiates combat or foe's HP ≥ 75% at start of combat, inflicts Atk/Def-8 on foe during combat, and also, when unit deals damage to foe during combat, restores 7 HP to unit (triggers even if 0 damage is dealt).",300,Yes
,Part of the Plan,"At start of combat, if unit's HP ≥ 25%, inflicts Atk/Spd/Res-8 on foe and grants Atk/Spd/Def/Res+X during combat (X = current penalty on each of unit's stats × 2; example: if unit has -7 penalty to Atk, grants Atk+14, for a net bonus of Atk+7; calculates each stat bonus independently), and unit makes a guaranteed follow-up attack.",300,Yes
,Perfect Atk/Spd,"If unit's HP ≥ 25% at start of combat or unit is within 3 spaces of an ally, grants Atk/Spd+7 to unit during combat, and also, if unit's Spd > foe's Spd, neutralizes effects that guarantee foe's follow-up attacks and effects that prevent unit's follow-up attacks during combat.If unit's HP ≥ 25% at start of combat and unit is within 3 spaces of an ally, grants an additional Atk/Spd+3 to unit during combat.",300,No
,Power of Nihility,"If number of allies adjacent to unit ≤ 1, grants Atk/Spd/Def/Res+9 to unit and grants Special cooldown charge +1 to unit per attack during combat (only highest value applied; does not stack), and also, if unit deals damage to foe using a Special during combat, restores X% of unit's max HP to unit (X = unit's max Special cooldown count value × 20, + 10; max 100; triggers even if 0 damage is dealt).",300,Yes
,Primordial Boost,"Grants HP+5.If foe initiates combat or if unit's HP ≥ 50% at start of combat, grants Spd/Def/Res+9 to unit during combat and restores 7 HP to unit after combat.",300,No
,Protective,"For foes within 3 rows or 3 columns centered on unit, inflicts Atk/Spd/Def/Res-5 on foe and neutralizes foe's bonuses during combat.At start of combat, if unit's HP ≥ 25%, grants Atk/Spd/Def/Res+9 to unit and reduces the percentage of foe's non-Special ""reduce damage by X%"" skills by 50% during combat (excluding area-of-effect Specials), and also, if foe is engaged or if unit's Res ≥ foe's Res+5, reduces damage from foe's first attack by 15% of foe's Atk during combat (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes), and also, if foe's attack can trigger foe's Special, inflicts Special cooldown count+1 on foe before foe's first attack during combat (cannot exceed the foe's maximum Special cooldown).At start of combat, if unit's HP ≥ 25% and if unit's support partner's HP ≤ 99% or if unit is within 2 spaces of an ally with HP ≤ 99%, deals +15 damage when Special triggers during combat (excluding area-of-effect Specials).",300,Yes
,R Duel Cavalry 1,"Grants HP+3. If unit is 5★ and level 40 and unit's stats total less than 160, treats unit's stats as 160 in modes like Arena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)",70,No
,R Duel Cavalry 2,"Grants HP+4. If unit is 5★ and level 40 and unit's stats total less than 165, treats unit's stats as 165 in modes like Arena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)",150,No
,R Duel Cavalry 3,"Grants HP+5. If unit is 5★ and level 40 and unit's stats total less than 170, treats unit's stats as 170 in modes like Arena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)",300,No
,R Duel Cavalry 4,"Grants HP+5, Atk/Spd/Def/Res+2. If unit is 5★, level 40, a Legendary Hero or a Mythic Hero, and unit's stats total less than 175, treats unit's stats as 175 in modes like Arena. If unit is 5★, level 40, not a Legendary Hero or Mythic Hero, and unit's stats total less than 180, treats unit's stats as 180 in modes like Arena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)",300,No
,R Duel Flying 1,"Grants HP+3. If unit is 5★ and level 40 and unit's stats total less than 160, treats unit's stats as 160 in modes like Arena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)",70,No
,R Duel Flying 2,"Grants HP+4. If unit is 5★ and level 40 and unit's stats total less than 165, treats unit's stats as 165 in modes like Arena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)",150,No
,R Duel Flying 3,"Grants HP+5. If unit is 5★ and level 40 and unit's stats total less than 170, treats unit's stats as 170 in modes like Arena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)",300,No
,R Duel Flying 4,"Grants HP+5, Atk/Spd/Def/Res+2. If unit is 5★, level 40, a Legendary Hero or a Mythic Hero, and unit's stats total less than 175, treats unit's stats as 175 in modes like Arena. If unit is 5★, level 40, not a Legendary Hero or Mythic Hero, and unit's stats total less than 180, treats unit's stats as 180 in modes like Arena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)",300,No
,R Duel Infantry 1,"Grants HP+3. If unit is 5★ and level 40 and unit's stats total less than 160, treats unit's stats as 160 in modes like Arena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)",70,No
,R Duel Infantry 2,"Grants HP+4. If unit is 5★ and level 40 and unit's stats total less than 165, treats unit's stats as 165 in modes like Arena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)",150,No
,R Duel Infantry 3,"Grants HP+5. If unit is 5★ and level 40 and unit's stats total less than 170, treats unit's stats as 170 in modes like Arena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)",300,No
,R Duel Infantry 4,"Grants HP+5, Atk/Spd/Def/Res+2. If unit is 5★, level 40, a Legendary Hero or a Mythic Hero, and unit's stats total less than 175, treats unit's stats as 175 in modes like Arena. If unit is 5★, level 40, not a Legendary Hero or Mythic Hero and unit's stats total less than 180, treats unit's stats as 180 in modes like Arena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)",300,No
,Rare Talent,"At start of combat, if unit's HP ≥ 25%, grants Atk/Spd/Def/Res+7 to unit and disables foe's effects that ""calculate damage using the lower of foe's Def or Res"" (excluding when dealing damage with an area-of-effect Special) during combat, and also, the following effects will occur based on the value of unit's Res minus foe's Res: if ≥ 1, neutralizes effects that inflict ""Special cooldown charge -X"" on unit during combat; if ≥ 10 and either foe's Range = 2 or unit initiates combat, unit attacks twice during combat.",300,Yes
,Realms United,"Unit can counterattack regardless of foe's range. If foe initiates combat or foe's HP ≥ 75% at start of combat, inflicts Atk/Spd/Def/Res-7 on foe and reduces damage from foe's first attack by 7 during combat (for standard attacks, ""first attack"" means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes).",300,Yes
,Remote Mirror,"If unit initiates combat, grants Atk+7 and Res+10 to unit during combat and reduces damage from foe's first attack during combat by 30%.",300,No
,Remote Sparrow,"If unit initiates combat, grants Atk/Spd+7 during combat and reduces damage from foe's first attack during combat by 30%.",300,No
,Remote Sturdy,"If unit initiates combat, grants Atk+7 and Def+10 to unit during combat and reduces damage from foe's first attack during combat by 30%.",300,No
,Resistance +1,Grants Res+1.,30,No
,Resistance +2,Grants Res+2.,60,No
,Resistance +3,Grants Res+3.,120,No
,Scendscale,"Deals damage = 25% of unit's Atk, but after combat, if unit attacked, deals 7 damage to unit.",300,Yes
,Self-Improver,"Grants Atk+10, Spd+5, Def+20. Inflicts Res-5. At start of combat, if unit's HP ≥ 25%, inflicts Special cooldown charge -1 on foe per attack during combat. (Only highest value applied. Does not stack.)",300,Yes
,Shield Session 1,"If foe initiates combat, grants bonus to unit's Def/Res during combat = 3 - number of foes who have already acted (min value of 1).",60,No
,Shield Session 2,"If foe initiates combat, grants bonus to unit's Def/Res during combat = 6 - number of foes who have already acted × 2 (min value of 2).",120,No
,Shield Session 3,"If foe initiates combat, grants bonus to unit's Def/Res during combat = 9 - number of foes who have already acted × 3 (min value of 3).",240,No
,Sly Mirror,"If unit initiates combat, grants Atk+8 and Res+10 to unit and unit makes a guaranteed follow-up attack during combat, and also, if number of【Bonus】effects active on unit ≥ 2, excluding stat bonuses, or if number of 【Penalty】effects active on foe ≥ 2, excluding stat penalties, unit deals +5 damage during combat (including when dealing damage with an area-of-effect Special; excluding Røkkr area-of-effect Specials).【Bonus】All effects that last ""for 1 turn"" or ""that turn only."" Includes bonuses granted by a skill like Rally or Hone and positive status effects (extra movement or effects like Dominance).【Penalty】All effects that last ""on foe through its next action."" Includes penalties inflicted by a skill like Panic or Threaten and negative status effects (preventing counterattacks, restricting movement, or the effects of a skill like Triangle Adept or Guard).",300,No
,Sly Sturdy Blow,"If unit initiates combat, grants Atk+8 and Def+10 to unit and unit makes a guaranteed follow-up attack during combat, and also, if number of【Bonus】effects active on unit ≥ 2, excluding stat bonuses, or if number of 【Penalty】effects active on foe ≥ 2, excluding stat penalties, unit deals +5 damage during combat (including when dealing damage with an area-of-effect Special; excluding Røkkr area-of-effect Specials).【Bonus】All effects that last ""for 1 turn"" or ""that turn only."" Includes bonuses granted by a skill like Rally or Hone and positive status effects (extra movement or effects like Dominance).【Penalty】All effects that last ""on foe through its next action."" Includes penalties inflicted by a skill like Panic or Threaten and negative status effects (preventing counterattacks, restricting movement, or the effects of a skill like Triangle Adept or Guard).",300,No
,Sly Swift Sparrow,"If unit initiates combat, grants Atk/Spd+8 to unit and unit makes a guaranteed follow-up attack during combat, and also, if number of 【Bonus】effects active on unit ≥ 2, excluding stat bonuses, or if number of 【Penalty】effects active on foe ≥ 2, excluding stat penalties, unit deals +5 damage during combat (including when dealing damage with an area-of-effect Special; excluding Røkkr area-of-effect Specials).【Bonus】All effects that last ""for 1 turn"" or ""that turn only."" Includes bonuses granted by a skill like Rally or Hone and positive status effects (extra movement or effects like Dominance).【Penalty】All effects that last ""on foe through its next action."" Includes penalties inflicted by a skill like Panic or Threaten and negative status effects (preventing counterattacks, restricting movement, or the effects of a skill like Triangle Adept or Guard).",300,No
,Solid Ground 1,Grants Atk/Def+3. Inflicts Res-3.,50,No
,Solid Ground 2,Grants Atk/Def+4. Inflicts Res-4.,100,No
,Solid Ground 3,Grants Atk/Def+5. Inflicts Res-5.,200,No
,Solid Ground 4,Grants Atk/Def+7. Inflicts Res-5.,300,No
,Sorcery Blade 1,"At start of combat, if unit's HP = 100% and unit is adjacent to a magic ally, calculates damage using the lower of foe's Def or Res.",60,No
,Sorcery Blade 2,"At start of combat, if unit's HP ≥ 50% and unit is adjacent to a magic ally, calculates damage using the lower of foe's Def or Res.",120,No
,Sorcery Blade 3,"At start of combat, if unit is adjacent to a magic ally, calculates damage using the lower of foe's Def or Res.",240,No
,Spd/Def 1,Grants Spd/Def+1.,80,No
,Spd/Def 2,Grants Spd/Def+2.,160,No
,Spd/Def Bond 1,"If unit is adjacent to an ally, grants Spd/Def+3 during combat.",60,No
,Spd/Def Bond 2,"If unit is adjacent to an ally, grants Spd/Def+4 during combat.",120,No
,Spd/Def Bond 3,"If unit is adjacent to an ally, grants Spd/Def+5 during combat.",240,No
,Spd/Def Bond 4,"If unit is adjacent to an ally, grants Spd/Def+7 to unit and neutralizes unit's penalties to Spd/Def during combat.",300,No
,Spd/Def Catch 1,"At start of combat, if foe's HP = 100% or if【Penalty】is active on foe, grants Spd/Def+3 to unit during combat.【Penalty】All effects that last ""on foe through its next action."" Includes penalties inflicted by a skill like Panic or Threaten and negative status effects (preventing counterattacks, restricting movement, or the effects of a skill like Triangle Adept or Guard).",60,No
,Spd/Def Catch 2,"At start of combat, if foe's HP = 100% or if【Penalty】is active on foe, grants Spd/Def+4 to unit during combat.【Penalty】All effects that last ""on foe through its next action."" Includes penalties inflicted by a skill like Panic or Threaten and negative status effects (preventing counterattacks, restricting movement, or the effects of a skill like Triangle Adept or Guard).",120,No
,Spd/Def Catch 3,"At start of combat, if foe's HP = 100% or if【Penalty】is active on foe, grants Spd/Def+5 to unit during combat.【Penalty】All effects that last ""on foe through its next action."" Includes penalties inflicted by a skill like Panic or Threaten and negative status effects (preventing counterattacks, restricting movement, or the effects of a skill like Triangle Adept or Guard).",240,No
,Spd/Def Catch 4,"At start of combat, if foe's HP = 100% or if【Penalty】is active on foe, grants Spd/Def+7 to unit during combat. At start of combat, if foe's HP = 100% and【Penalty】is active on foe, grants an additional Spd/Def+2 to unit during combat.【Penalty】All effects that last ""on foe through its next action."" Includes penalties inflicted by a skill like Panic or Threaten and negative status effects (preventing counterattacks, restricting movement, or the effects of a skill like Triangle Adept or Guard).",300,No
,Spd/Def Clash 1,"If unit or foe initiates combat after moving to a different space, grants bonus to unit's Spd/Def during combat = X + 1. (X = number of spaces from start position to end position of whoever initiated combat; max 1.)",60,No
,Spd/Def Clash 2,"If unit or foe initiates combat after moving to a different space, grants bonus to unit's Spd/Def during combat = X + 3. (X = number of spaces from start position to end position of whoever initiated combat; max 2.)",120,No
,Spd/Def Clash 3,"If unit or foe initiates combat after moving to a different space, grants bonus to unit's Spd/Def during combat = X + 5. (X = number of spaces from start position to end position of whoever initiated combat; max 3.)",240,No
,Spd/Def Clash 4,"If unit or foe initiates combat after moving to a different space, grants bonus to unit's Spd/Def during combat = X + 6. (X = number of spaces from start position to end position of whoever initiated combat; max 4.) If X ≥ 2, neutralizes unit's penalties to Spd/Def during combat.",300,No
,Spd/Def Finish 1,"If unit is within 3 spaces of an ally, grants Spd/Def+2 to unit during combat, and also, if unit's Special is ready or unit's Special triggered before or during this combat, deals +1 damage during combat (except when dealing damage with area-of-effect Specials).",60,No
,Spd/Def Finish 2,"If unit is within 3 spaces of an ally, grants Spd/Def+4 to unit during combat, and also, if unit's Special is ready or unit's Special triggered before or during this combat, deals +3 damage during combat (except when dealing damage with area-of-effect Specials).",120,No
,Spd/Def Finish 3,"If unit is within 3 spaces of an ally, grants Spd/Def+6 to unit during combat, and also, if unit's Special is ready or unit's Special triggered before or during this combat, deals +5 damage during combat (except when dealing damage with area-of-effect Specials).",240,No
,Spd/Def Finish 4,"If unit is within 3 spaces of an ally, grants Spd/Def+7 to unit during combat, and also, if unit's Special is ready or unit's Special triggered before or during this combat, deals +5 damage during combat (except when dealing damage with area-of-effect Specials), and when unit deals damage to foe during combat, restores 7 HP to unit. (Triggers even if 0 damage is dealt.)",300,No
,Spd/Def Form 1,"If unit is within 2 spaces of an ally, grants Spd/Def+X to unit during combat (X = number of allies within 2 spaces; max 3).",60,No
,Spd/Def Form 2,"If unit is within 2 spaces of an ally, grants Spd/Def+X to unit during combat (X = number of allies within 2 spaces + 2; max 5).",120,No
,Spd/Def Form 3,"If unit is within 2 spaces of an ally, grants Spd/Def+X to unit during combat (X = 2 × number of allies within 2 spaces, + 1; max 7).",240,No
,Spd/Def Ideal 1,"At start of combat, if unit's HP = 100% or if【Bonus】is active on unit, grants Spd/Def+3 to unit during combat.【Bonus】All effects that last ""for 1 turn"" or ""that turn only."" Includes bonuses granted by a skill like Rally or Hone and positive status effects (extra movement or effects like Dominance).",60,No
,Spd/Def Ideal 2,"At start of combat, if unit's HP = 100% or if【Bonus】is active on unit, grants Spd/Def+4 to unit during combat.【Bonus】All effects that last ""for 1 turn"" or ""that turn only."" Includes bonuses granted by a skill like Rally or Hone and positive status effects (extra movement or effects like Dominance).",120,No
,Spd/Def Ideal 3,"At start of combat, if unit's HP = 100% or if【Bonus】is active on unit, grants Spd/Def+5 to unit during combat.【Bonus】All effects that last ""for 1 turn"" or ""that turn only."" Includes bonuses granted by a skill like Rally or Hone and positive status effects (extra movement or effects like Dominance).",240,No
,Spd/Def Ideal 4,"At start of combat, if unit's HP = 100% or if【Bonus】is active on unit, grants Spd/Def+7 to unit during combat. At start of combat, if unit's HP = 100% and【Bonus】is active on unit, grants an additional Spd/Def+2 to unit during combat.【Bonus】All effects that last ""for 1 turn"" or ""that turn only."" Includes bonuses granted by a skill like Rally or Hone and positive status effects (extra movement or effects like Dominance).",300,No
,Spd/Def Prime 1,"If【Bonus】is active on unit, grants Spd/Def+X to unit during combat (X = number of【Bonus】effects active on unit, excluding stat bonuses, × 2, + 1; max 3).【Bonus】All effects that last ""for 1 turn"" or ""that turn only."" Includes bonuses granted by a skill like Rally or Hone and positive status effects (extra movement or effects like Dominance).",60,No
,Spd/Def Prime 2,"If【Bonus】is active on unit, grants Spd/Def+X to unit during combat (X = number of【Bonus】effects active on unit, excluding stat bonuses, × 2, + 1; max 5).【Bonus】All effects that last ""for 1 turn"" or ""that turn only."" Includes bonuses granted by a skill like Rally or Hone and positive status effects (extra movement or effects like Dominance).",120,No
,Spd/Def Prime 3,"If【Bonus】is active on unit, grants Spd/Def+X to unit during combat (X = number of【Bonus】effects active on unit, excluding stat bonuses, × 2, + 3; max 7).【Bonus】All effects that last ""for 1 turn"" or ""that turn only."" Includes bonuses granted by a skill like Rally or Hone and positive status effects (extra movement or effects like Dominance).",240,No
,Spd/Def Prime 4,"If【Bonus】is active on unit, grants Spd/Def+X to unit during combat (X = number of【Bonus】effects active on unit, excluding stat bonuses, × 2, + 3; max 9), and also, if number of【Bonus】effects active on unit (excluding stat bonuses) ≥ 4, unit can counterattack regardless of foe's range during combat.【Bonus】All effects that last ""for 1 turn"" or ""that turn only."" Includes bonuses granted by a skill like Rally or Hone and positive status effects (extra movement or effects like Dominance).",300,No
,Spd/Def Solo 1,"If unit is not adjacent to an ally, grants Spd/Def+2 during combat.",60,No
,Spd/Def Solo 2,"If unit is not adjacent to an ally, grants Spd/Def+4 during combat.",120,No
,Spd/Def Solo 3,"If unit is not adjacent to an ally, grants Spd/Def+6 during combat.",240,No
,Spd/Def Solo 4,"If unit is not adjacent to an ally, grants Spd/Def+7 during combat.",300,No
,Spd/Def Unity,"If unit is within 2 spaces of an ally, grants Spd/Def+5 and bonus to Spd/Def during combat = current penalty on each of those stats × 2. (Example: if unit has -7 penalty to Spd, grants Spd+19, for a net bonus of Spd+12.) Calculates each stat bonus independently.",300,No
,Spd/Res 1,Grants Spd/Res+1.,80,No
,Spd/Res 2,Grants Spd/Res+2.,160,No
,Spd/Res Bond 1,"If unit is adjacent to an ally, grants Spd/Res+3 during combat.",60,No
,Spd/Res Bond 2,"If unit is adjacent to an ally, grants Spd/Res+4 during combat.",120,No
,Spd/Res Bond 3,"If unit is adjacent to an ally, grants Spd/Res+5 during combat.",240,No
,Spd/Res Bond 4,"If unit is adjacent to an ally, grants Spd/Res+7 to unit and neutralizes unit's penalties to Spd/Res during combat.",300,No
,Spd/Res Catch 1,"At start of combat, if foe's HP = 100% or if【Penalty】is active on foe, grants Spd/Res+3 to unit during combat.【Penalty】All effects that last ""on foe through its next action."" Includes penalties inflicted by a skill like Panic or Threaten and negative status effects (preventing counterattacks, restricting movement, or the effects of a skill like Triangle Adept or Guard).",60,No
,Spd/Res Catch 2,"At start of combat, if foe's HP = 100% or if【Penalty】is active on foe, grants Spd/Res+4 to unit during combat.【Penalty】All effects that last ""on foe through its next action."" Includes penalties inflicted by a skill like Panic or Threaten and negative status effects (preventing counterattacks, restricting movement, or the effects of a skill like Triangle Adept or Guard).",120,No
,Spd/Res Catch 3,"At start of combat, if foe's HP = 100% or if【Penalty】is active on foe, grants Spd/Res+5 to unit during combat.【Penalty】All effects that last ""on foe through its next action."" Includes penalties inflicted by a skill like Panic or Threaten and negative status effects (preventing counterattacks, restricting movement, or the effects of a skill like Triangle Adept or Guard).",240,No
,Spd/Res Catch 4,"At start of combat, if foe's HP = 100% or if【Penalty】is active on foe, grants Spd/Res+7 to unit during combat. At start of combat, if foe's HP = 100% and【Penalty】is active on foe, grants an additional Spd/Res+2 to unit during combat.【Penalty】All effects that last ""on foe through its next action."" Includes penalties inflicted by a skill like Panic or Threaten and negative status effects (preventing counterattacks, restricting movement, or the effects of a skill like Triangle Adept or Guard).",300,No
,Spd/Res Finish 1,"If unit is within 3 spaces of an ally, grants Spd/Res+2 to unit during combat, and also, if unit's Special is ready or unit's Special triggered before or during this combat, deals +1 damage during combat. (Except when dealing damage with area-of-effect Specials.)",60,No
,Spd/Res Finish 2,"If unit is within 3 spaces of an ally, grants Spd/Res+4 to unit during combat, and also, if unit's Special is ready or unit's Special triggered before or during this combat, deals +3 damage during combat. (Except when dealing damage with area-of-effect Specials.)",120,No
,Spd/Res Finish 3,"If unit is within 3 spaces of an ally, grants Spd/Res+6 to unit during combat, and also, if unit's Special is ready or unit's Special triggered before or during this combat, deals +5 damage during combat. (Except when dealing damage with area-of-effect Specials.)",240,No
,Spd/Res Finish 4,"If unit is within 3 spaces of an ally, grants Spd/Res+7 to unit during combat, and also, if unit's Special is ready or unit's Special triggered before or during this combat, deals +5 damage during combat (except when dealing damage with area-of-effect Specials), and when unit deals damage to foe during combat, restores 7 HP to unit. (Triggers even if 0 damage is dealt.)",300,No
,Spd/Res Form 1,"If unit is within 2 spaces of an ally, grants Spd/Res+X to unit during combat (X = number of allies within 2 spaces; max 3).",60,No
,Spd/Res Form 2,"If unit is within 2 spaces of an ally, grants Spd/Res+X to unit during combat (X = number of allies within 2 spaces + 2; max 5).",120,No
,Spd/Res Form 3,"If unit is within 2 spaces of an ally, grants Spd/Res+X to unit during combat (X = 2 × number of allies within 2 spaces, + 1; max 7).",240,No
,Spd/Res Hexblade,"At start of turn, if unit is within 2 spaces of a magic ally, grants【Hexblade】to unit. If【Bonus】is active on unit, grants Spd/Res+7 to unit during combat.【Hexblade】Calculates damage using the lower of foe's Def or Res during combat for 1 turn (including damage dealt by Specials before combat).【Bonus】All effects that last ""for 1 turn"" or ""that turn only."" Includes bonuses granted by a skill like Rally or Hone and positive status effects (extra movement or effects like Dominance).",300,No
,Spd/Res Ideal 1,"At start of combat, if unit's HP = 100% or if【Bonus】is active on unit, grants Spd/Res+3 to unit during combat.【Bonus】All effects that last ""for 1 turn"" or ""that turn only."" Includes bonuses granted by a skill like Rally or Hone and positive status effects (extra movement or effects like Dominance).",60,No
,Spd/Res Ideal 2,"At start of combat, if unit's HP = 100% or if【Bonus】is active on unit, grants Spd/Res+4 to unit during combat.【Bonus】All effects that last ""for 1 turn"" or ""that turn only."" Includes bonuses granted by a skill like Rally or Hone and positive status effects (extra movement or effects like Dominance).",120,No
,Spd/Res Ideal 3,"At start of combat, if unit's HP = 100% or if【Bonus】is active on unit, grants Spd/Res+5 to unit during combat.【Bonus】All effects that last ""for 1 turn"" or ""that turn only."" Includes bonuses granted by a skill like Rally or Hone and positive status effects (extra movement or effects like Dominance).",240,No
,Spd/Res Ideal 4,"At start of combat, if unit's HP = 100% or if【Bonus】is active on unit, grants Spd/Res+7 to unit during combat. At start of combat, if unit's HP = 100% and【Bonus】is active on unit, grants an additional Spd/Res+2 to unit during combat.【Bonus】All effects that last ""for 1 turn"" or ""that turn only."" Includes bonuses granted by a skill like Rally or Hone and positive status effects (extra movement or effects like Dominance).",300,No
,Spd/Res Scowl 1,"If foe initiates combat or foe's HP ≥ 75% at start of combat, grants Spd/Res+2 to unit during combat, and also, if foe's attack can trigger foe's Special and unit's Res ≥ foe's Res+15 during combat, inflicts Special cooldown count+1 on foe before foe's first attack. (Cannot exceed the foe's maximum Special cooldown.)",60,No
,Spd/Res Scowl 2,"If foe initiates combat or foe's HP ≥ 75% at start of combat, grants Spd/Res+4 to unit during combat, and also, if foe's attack can trigger foe's Special and unit's Res ≥ foe's Res+12 during combat, inflicts Special cooldown count+1 on foe before foe's first attack. (Cannot exceed the foe's maximum Special cooldown.)",120,No
,Spd/Res Scowl 3,"If foe initiates combat or foe's HP ≥ 75% at start of combat, grants Spd/Res+6 to unit during combat, and also, if foe's attack can trigger foe's Special and unit's Res ≥ foe's Res+9 during combat, inflicts Special cooldown count+1 on foe before foe's first attack. (Cannot exceed the foe's maximum Special cooldown.)",240,No
,Spd/Res Scowl 4,"If foe initiates combat or foe's HP ≥ 75% at start of combat, grants Spd/Res+7 to unit during combat, and also, if foe's attack can trigger foe's Special and unit's Res ≥ foe's Res+5 during combat, inflicts Special cooldown count+1 on foe before foe's first attack. (Cannot exceed the foe's maximum Special cooldown.)",300,No
,Spd/Res Solo 1,"If unit is not adjacent to an ally, grants Spd/Res+2 during combat.",60,No
,Spd/Res Solo 2,"If unit is not adjacent to an ally, grants Spd/Res+4 during combat.",120,No
,Spd/Res Solo 3,"If unit is not adjacent to an ally, grants Spd/Res+6 during combat.",240,No
,Spd/Res Solo 4,"If unit is not adjacent to an ally, grants Spd/Res+7 during combat.",300,No
,Speed +1,Grants Spd+1.,30,No
,Speed +2,Grants Spd+2.,60,No
,Speed +3,Grants Spd+3.,120,No
,Steady Blow 1,"If unit initiates combat, grants Spd/Def+2 during combat.",120,No
,Steady Blow 2,"If unit initiates combat, grants Spd/Def+4 during combat.",240,No
,Steady Breath,"If foe initiates combat, grants Def+4 during combat and Special cooldown charge +1 per attack. (Only highest value applied. Does not stack.)",240,No
,Steady Impact,"If unit initiates combat, grants Spd+7, Def+10 during combat and foe cannot make a follow-up attack.",300,No
,Steady Posture 1,"If foe initiates combat, grants Spd/Def+2 during combat.",120,No
,Steady Posture 2,"If foe initiates combat, grants Spd/Def+4 during combat.",240,No
