Icon,Name,Description,SP,Exclusive
,Inf. Null Follow 3,"At start of turn, grants【Null Follow-Up】 to infantry allies within 2 spaces of unit.【Null Follow-Up】If unit's Spd > foe's Spd during combat, neutralizes effects that guarantee foe's follow-up attacks and effects that prevent unit's follow-up attacks for 1 turn.",240,No
,Inf. Null Follow 4,"At start of turn, if unit is within 2 spaces of an ally, grants【Null Follow-Up】and the following status to unit for 1 turn: ""Unit can move to a space adjacent to any ally within 2 spaces."" At start of turn, grants【Null Follow-Up】 to infantry allies within 2 spaces of unit.【Null Follow-Up】If unit's Spd > foe's Spd during combat, neutralizes effects that guarantee foe's follow-up attacks and effects that prevent unit's follow-up attacks for 1 turn.",300,No
,Inf. Spd Tactic,"At start of turn, grants Spd+6 to allies within 2 spaces for 1 turn and【Null Follow-Up】 to infantry allies within 2 spaces. Granted only if number of that ally's movement type on current team ≤ 2.【Null Follow-Up】If unit's Spd > foe's Spd during combat, neutralizes effects that guarantee foe's follow-up attacks and effects that prevent unit's follow-up attacks for 1 turn.",300,No
,Infantry Breath 1,"Adjacent infantry allies gain: ""If foe initiates combat, grants Special cooldown charge +1 per attack during combat. (Only highest value applied. Does not stack.)""",60,No
,Infantry Breath 2,"Adjacent infantry allies gain: ""If foe initiates combat, grants Def/Res+1 during combat and Special cooldown charge +1 per attack. (Only highest value applied. Does not stack.)""",120,No
,Infantry Breath 3,"Adjacent infantry allies gain: ""If foe initiates combat, grants Def/Res+2 during combat and Special cooldown charge +1 per attack. (Only highest value applied. Does not stack.)""",240,No
,Infantry Flash 1,"Infantry allies within 2 spaces gain: ""If unit's Spd ≥ foe's Spd+5, grants Special cooldown charge +1 per unit's attack. (Only highest value applied. Does not stack.)""",60,No
,Infantry Flash 2,"Infantry allies within 2 spaces gain: ""If unit's Spd ≥ foe's Spd+3, grants Special cooldown charge +1 per unit's attack. (Only highest value applied. Does not stack.)""",120,No
,Infantry Flash 3,"Infantry allies within 2 spaces gain: ""If unit's Spd > foe's Spd, grants Special cooldown charge +1 per unit's attack. (Only highest value applied. Does not stack.)""",240,No
,Infantry Pulse 1,"At the start of turn 1, grants Special cooldown count-1 to all infantry allies on team with HP ≤ unit’s HP-5. (Stacks with similar skills.)",60,No
,Infantry Pulse 2,"At the start of turn 1, grants Special cooldown count-1 to all infantry allies on team with HP ≤ unit’s HP-3. (Stacks with similar skills.)",120,No
,Infantry Pulse 3,"At the start of turn 1, grants Special cooldown count-1 to all infantry allies on team with HP < unit’s HP. (Stacks with similar skills.)",240,No
,Infantry Pulse 4,"At start of turn, if unit's Special cooldown count is at its maximum value, grants Special cooldown count-1 to unit. At start of turn, if any infantry ally's Special cooldown count is at its maximum value and that ally's max HP < unit's max HP, grants Special cooldown count-1 to that ally. (Stacks with similar skills.)",300,No
,Infantry Rush 1,"Infantry allies within 2 spaces gain: ""If unit's Atk ≥ foe's Atk+5, grants Special cooldown charge +1 per unit's attack. (Only highest value applied. Does not stack.)""",60,No
,Infantry Rush 2,"Infantry allies within 2 spaces gain: ""If unit's Atk ≥ foe's Atk+3, grants Special cooldown charge +1 per unit's attack. (Only highest value applied. Does not stack.)""",120,No
,Infantry Rush 3,"Infantry allies within 2 spaces gain: ""If unit's Atk > foe's Atk, grants Special cooldown charge +1 per unit's attack. (Only highest value applied. Does not stack.)""",240,No
,Joint Close Guard,"Grants Def/Res+4 to allies within 2 spaces during combat against sword, lance, axe, dragonstone, or beast foes. If unit is within 2 spaces of an ally and foe uses sword, lance, axe, dragonstone, or beast damage, grants Def/Res+4 to unit during combat.",300,No
,Joint Dist. Guard,"Grants Def/Res+4 to allies within 2 spaces during combat against bow, dagger, magic, or staff foes. If unit is within 2 spaces of an ally and foe uses bow, dagger, magic, or staff, grants Def/Res+4 to unit during combat.",300,No
,Joint Drive Atk,"Grants Atk+4 to allies within 2 spaces during combat. If unit is within 2 spaces of an ally, grants Atk+4 to unit during combat.",300,No
,Joint Drive Def,"Grants Def+4 to allies within 2 spaces during combat. If unit is within 2 spaces of an ally, grants Def+4 to unit during combat.",300,No
,Joint Drive Res,"Grants Res+4 to allies within 2 spaces during combat. If unit is within 2 spaces of an ally, grants Res+4 to unit during combat.",300,No
,Joint Drive Spd,"Grants Spd+4 to allies within 2 spaces during combat. If unit is within 2 spaces of an ally, grants Spd+4 to unit during combat.",300,No
,Joint Hone Atk,"At start of turn, if unit is adjacent to an ally, grants Atk+5 to unit and adjacent allies for 1 turn.",300,No
,Joint Hone Def,"At start of turn, if unit is adjacent to an ally, grants Def+5 to unit and adjacent allies for 1 turn.",300,No
,Joint Hone Res,"At start of turn, if unit is adjacent to an ally, grants Res+5 to unit and adjacent allies for 1 turn.",300,No
,Joint Hone Spd,"At start of turn, if unit is adjacent to an ally, grants Spd+5 to unit and adjacent allies for 1 turn.",300,No
,Lance Exp. 1,"While unit lives and uses a lance, unit gets 1.5x EXP.(Only highest value applied. Does not stack.)",30,No
,Lance Exp. 2,"While unit lives, all lance allies on team get 1.5x EXP.(Only highest value applied. Does not stack.)",60,No
,Lance Exp. 3,"While unit lives, all lance allies on team get 2x EXP.(Only highest value applied. Does not stack.)",120,No
,Lance Valor 1,"While unit lives and uses a lance, unit gets 1.5x SP.(Only highest value applied. Does not stack.)",30,No
,Lance Valor 2,"While unit lives, all lance allies on team get 1.5x SP.(Only highest value applied. Does not stack.)",60,No
,Lance Valor 3,"While unit lives, all lance allies on team get 2x SP.(Only highest value applied. Does not stack.)",120,No
,Lookout 1,"Enables【Canto (１)】.If unit's HP = 100%, when Canto triggers, enables unit to use【Distant Swap】on ally (this effect is not treated as an Assist skill; if similar effects are active, this effect does not trigger).【Canto (１)】After an attack, Assist skill, or structure destruction, unit can move １ space(s).(Unit moves according to movement type. Once per turn. Cannot attack or assist. Only highest value applied. Does not stack. After moving, if a skill that grants another action would be triggered (like with Galeforce), Canto will trigger after the granted action. Unit's base movement has no effect on movement granted. Cannot warp (using skills like Wings of Mercy) a distance greater than unit would be able to move with normal Canto movement.)【Distant Swap】Range = 2. Unit and target ally swap spaces.",60,No
,Lookout 2,"Enables【Canto (１)】.If unit's HP ≥ 50%, when Canto triggers, enables unit to use【Distant Swap】on ally (this effect is not treated as an Assist skill; if similar effects are active, this effect does not trigger).【Canto (１)】After an attack, Assist skill, or structure destruction, unit can move １ space(s).(Unit moves according to movement type. Once per turn. Cannot attack or assist. Only highest value applied. Does not stack. After moving, if a skill that grants another action would be triggered (like with Galeforce), Canto will trigger after the granted action. Unit's base movement has no effect on movement granted. Cannot warp (using skills like Wings of Mercy) a distance greater than unit would be able to move with normal Canto movement.)【Distant Swap】Range = 2. Unit and target ally swap spaces.",120,No
,Lookout 3,"Enables【Canto (１)】.If unit's HP ≥ 25%, when Canto triggers, enables unit to use【Distant Swap】on ally (this effect is not treated as an Assist skill; if similar effects are active, this effect does not trigger).【Canto (１)】After an attack, Assist skill, or structure destruction, unit can move １ space(s).(Unit moves according to movement type. Once per turn. Cannot attack or assist. Only highest value applied. Does not stack. After moving, if a skill that grants another action would be triggered (like with Galeforce), Canto will trigger after the granted action. Unit's base movement has no effect on movement granted. Cannot warp (using skills like Wings of Mercy) a distance greater than unit would be able to move with normal Canto movement.)【Distant Swap】Range = 2. Unit and target ally swap spaces.",240,No
,Lookout Force,"Enables【Canto (２)】.When Canto triggers, enables unit to use 【Distant Swap】on ally (this effect is not treated as an Assist skill; if similar effects are active, this effect does not trigger).If unit initiates combat or is within 2 spaces of an ally, grants Atk/Spd+4 to unit and neutralizes unit's penalties to Atk/Spd during combat.【Canto (２)】After an attack, Assist skill, or structure destruction, unit can move ２ space(s).(Unit moves according to movement type. Once per turn. Cannot attack or assist. Only highest value applied. Does not stack. After moving, if a skill that grants another action would be triggered (like with Galeforce), Canto will trigger after the granted action. Unit's base movement has no effect on movement granted. Cannot warp (using skills like Wings of Mercy) a distance greater than unit would be able to move with normal Canto movement.)【Distant Swap】Range = 2. Unit and target ally swap spaces.",300,No
,Love for All!,"For allies within 3 spaces of unit, grants Atk/ Spd/Def/Res+5 and grants Special cooldown count-1 before foe's first attack during combat.If unit is within 3 spaces of an ally, reduces damage from area-of-effect Specials by number of allies within 3 spaces of unit x 40% (max 80%; excluding Røkkr area-of-effect Specials).If unit is within 3 spaces of an ally, grants Atk/Spd/Def/Res+5 to unit, reduces damage from foe's first attack by X × 7 (max 14; ""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes), and grants Special cooldown count-X to unit before foe's first attack during combat (max 3; X = number of allies within 3 spaces of unit), and also, when unit's Special triggers, neutralizes foe's ""reduces damage by X%"" effects from foe's non-Special skills (excluding area-of-effect Specials).",300,Yes
,Lower Ground,"Foes with Range = 1 cannot warp into spaces within 3 spaces of unit and foes with Range = 2 cannot warp into spaces within 4 spaces of unit (in either case, does not affect foes with Pass skills or warp effects from structures, like camps and fortresses in Rival Domains).If foe with Range = 1 initiates combat against an ally within 2 spaces of unit, triggers 【Savior】on unit.If foe's Range = 1, grants Def/Res+4 to unit during combat.【Savior】Unit takes ally's space, enters combat in ally's place, and receives all after-combat effects.Savior will not trigger if ally is on terrain that unit cannot move to or if multiple units are able to use Savior during the same combat. If Savior triggers, after-combat movement effects do not occur.",300,No
,Mending Heart,"After unit acts (if Canto triggers, then after unit acts and again after unit moves with Canto), applies【Divine Vein (Green)】to unit's space and spaces within 2 spaces of unit for 1 turn. Restores 7 HP to allies within 2 spaces of unit after their combat. If unit initiates combat or is within 2 spaces of an ally, grants Atk/Spd/Def/Res+4 to unit during combat, inflicts Special cooldown charge -1 on foe per attack (only highest value applied; does not stack), and restores 7 HP to unit after combat.【Divine Vein (Green)】Applies the following effects on space for foes: Foe cannot warp from this space or into this space (does not affect units with Pass skills or warp effects from structures like camps and fortresses in Rival Domains). Inflicts Special cooldown charge -1 on foe per attack (only highest value applied; does not stack). (Divine Vein effects do not stack; replaces any existing Divine Vein effect; Divine Vein effects applied simultaneously cancel each other out.)",300,Yes
,Mila's Turnwheel II,"At the start of turn, grants ""foe cannot make a follow-up attack"" to unit for 1 turn and inflicts【Isolation】and【Guard】on foes in cardinal directions with Def < unit's Def through their next actions.If deployed in Aether Raids offense during Light season, grants Turn Limit+1. (If the Turn Limit is 7, it will increase to 8, etc.)【Isolation】Target cannot use or be the target of Assist skills through its next action. (Target can neither use nor be the target of skills like Dance and Sing, skills that neutralize penalties, like Restore and Harsh Command+, etc.)【Guard】Inflicts Special cooldown charge -1 on target per attack during combat through its next action. (Only highest value applied. Does not stack.)",300,Yes
,Mila's Turnwheel,"At start of turn, inflicts【Isolation】on foes in cardinal directions with Def < unit's Def through their next actions.If deployed in Aether Raids offense during Light season, grants Turn Limit+1. (If the Turn Limit is 7, it will increase to 8, etc.)【Isolation】Target cannot use or be the target of Assist skills through its next action. (Target can neither use nor be the target of skills like Dance and Sing, skills that neutralize penalties, like Restore and Harsh Command+, etc.)",300,Yes
,Nectar's Magic,"At start of player phase or enemy phase, if unit is within 2 spaces of an ally, grants 【Divine Nectar】to unit and allies within 2 spaces of unit for 1 turn.If a Rally or movement Assist skill (like Reposition, Shove, Pivot, etc.) is used by an ally with the【Divine Nectar】effect active (excluding unit), grants another action to that ally (once per turn; if another effect that grants action to ally has been activated at the same time, this effect is also considered to have been triggered).If unit initiates combat and unit has an area-of-effect Special equipped, grants Special cooldown count-1 to unit before Special triggers before combat.If unit initiates combat or is within 2 spaces of an ally, grants Atk/Def/Res+5 to unit during combat, and also, if unit's attack can trigger unit's Special (excluding area-of-effect Specials), grants Special cooldown count-1 to unit before unit's first attack during combat.【Divine Nectar】Neutralizes【Deep Wounds】during combat.Restores 20 HP to unit as unit's combat begins (triggers after effects that deal damage as combat begins; only highest value applied; does not stack). If it is unit's first combat initiated by foe or first combat initiated by unit that turn, reduces damage from foe's attacks by 10 during combat (excluding area-of-effect Specials).【Deep Wounds】Unit's HP cannot be healed through its next action.",300,Yes
,Odd Atk Wave 1,"At start of odd-numbered turns, grants Atk+2 to unit and adjacent allies for 1 turn. (Bonus granted to unit even if no allies are adjacent.)",60,No
,Odd Atk Wave 2,"At start of odd-numbered turns, grants Atk+4 to unit and adjacent allies for 1 turn. (Bonus granted to unit even if no allies are adjacent.)",120,No
,Odd Atk Wave 3,"At start of odd-numbered turns, grants Atk+6 to unit and adjacent allies for 1 turn. (Bonus granted to unit even if no allies are adjacent.)",240,No
,Odd Def Wave 1,"At start of odd-numbered turns, grants Def+2 to unit and adjacent allies for 1 turn. (Bonus granted to unit even if no allies are adjacent.)",60,No
,Odd Def Wave 2,"At start of odd-numbered turns, grants Def+4 to unit and adjacent allies for 1 turn. (Bonus granted to unit even if no allies are adjacent.)",120,No
,Odd Def Wave 3,"At start of odd-numbered turns, grants Def+6 to unit and adjacent allies for 1 turn. (Bonus granted to unit even if no allies are adjacent.)",240,No
,Odd Def Wave 4,"At start of turn, grants Def+6 to unit and allies within 2 spaces of unit for 1 turn.If unit's Def ≥ foe's Def-5, neutralizes effects that grant ""Special cooldown charge +X"" to foe or inflict ""Special cooldown charge -X"" on unit during combat.If it is an odd-numbered turn, grants Def+6 to unit during combat.",300,No
,Odd Recovery 1,"At start of odd-numbered turns, neutralizes any【Penalty】on allies within 2 spaces of unit (excluding penalties inflicted at start of turn) and restores 5 HP to those units.【Penalty】All effects that last ""on foe through its next action."" Includes penalties inflicted by a skill like Panic or Threaten and negative status effects (preventing counterattacks, restricting movement, or the effects of a skill like Triangle Adept or Guard).",60,No
,Odd Recovery 2,"At start of odd-numbered turns, neutralizes any【Penalty】on allies within 2 spaces of unit (excluding penalties inflicted at start of turn) and restores 10 HP to those units.【Penalty】All effects that last ""on foe through its next action."" Includes penalties inflicted by a skill like Panic or Threaten and negative status effects (preventing counterattacks, restricting movement, or the effects of a skill like Triangle Adept or Guard).",120,No
,Odd Recovery 3,"At start of odd-numbered turns, neutralizes any【Penalty】on allies within 2 spaces of unit (excluding penalties inflicted at start of turn) and restores 20 HP to those units.【Penalty】All effects that last ""on foe through its next action."" Includes penalties inflicted by a skill like Panic or Threaten and negative status effects (preventing counterattacks, restricting movement, or the effects of a skill like Triangle Adept or Guard).",240,No
,Odd Res Wave 1,"At start of odd-numbered turns, grants Res+2 to unit and adjacent allies for 1 turn. (Bonus granted to unit even if no allies are adjacent.)",60,No
,Odd Res Wave 2,"At start of odd-numbered turns, grants Res+4 to unit and adjacent allies for 1 turn. (Bonus granted to unit even if no allies are adjacent.)",120,No
,Odd Res Wave 3,"At start of odd-numbered turns, grants Res+6 to unit and adjacent allies for 1 turn. (Bonus granted to unit even if no allies are adjacent.)",240,No
,Odd Spd Wave 1,"At start of odd-numbered turns, grants Spd+2 to unit and adjacent allies for 1 turn. (Bonus granted to unit even if no allies are adjacent.)",60,No
,Odd Spd Wave 2,"At start of odd-numbered turns, grants Spd+4 to unit and adjacent allies for 1 turn. (Bonus granted to unit even if no allies are adjacent.)",120,No
,Odd Spd Wave 3,"At start of odd-numbered turns, grants Spd+6 to unit and adjacent allies for 1 turn. (Bonus granted to unit even if no allies are adjacent.)",240,No
,Odd Spd Wave 4,"At start of turn, grants Spd+6 to unit and allies within 2 spaces of unit for 1 turn.If unit's Spd ≥ foe's Spd-5, neutralizes effects that guarantee foe's follow-up attacks and effects that prevent unit's follow-up attacks during combat.If it is an odd-numbered turn, grants Spd+6 to unit during combat.",300,No
,Odd Tempest 1,"At start of odd-numbered turns, if unit's HP = 100%, unit can move 1 extra space. (That turn only. Does not stack.)",60,No
,Odd Tempest 2,"At start of odd-numbered turns, if unit's HP ≥ 50%, unit can move 1 extra space. (That turn only. Does not stack.)",120,No
,Odd Tempest 3,"At start of odd-numbered turns, unit can move 1 extra space. (That turn only. Does not stack.)",240,No
,Open Retainer+,"Allies within 2 spaces can move to any space within 2 spaces of unit.For allies within 3 spaces of unit, grants Atk/Spd/Def/Res+5 and neutralizes foe's bonuses during combat, and also, when ally deals damage to foe during their combat, restores 7 HP to that ally.If unit is within 3 spaces of an ally, grants Atk/Spd/Def/Res+5 to unit, neutralizes foe's bonuses, and reduces the percentage of foe's non-Special ""reduce damage by X%"" skills by 50% during combat (excluding area-of-effect Specials), and also, when unit deals damage to foe during combat, restores 7 HP to unit.",300,Yes
,Opened Domain,"At start of turn, if unit is within 2 spaces of any allies from a different title than unit, grants 【Resonance: Blades】and【Resonance: Shields】to unit and all allies within 2 spaces of unit, and also, if unit or any of those allies has their Special cooldown count at its maximum value, grants Special cooldown count-1 to them.【Resonance: Blades】Grants Atk/Spd+4 during combat for 1 turn.【Resonance: Shields】Grants Def/Res+4 during combat and the following effect for 1 turn: ""During unit's first combat in player phase or enemy phase, foe cannot make a follow-up attack.""",300,Yes
,Opening Retainer,"Allies within 2 spaces can move to a space within 2 spaces of unit.Grants Atk+4 to allies within 2 spaces during combat. If unit is within 2 spaces of an ally, grants Atk+4 to unit during combat.",300,Yes
,Order's Restraint+,"At start of turn, grants Atk/Res+6, 【Null Panic】,【Null Follow-Up】, and【Hexblade】to allies within 3 spaces of unit for 1 turn, and also, if the number of allies within 3 spaces of unit ≥ 3, grants Atk/Res+6, 【Null Panic】,【Null Follow-Up】, and ""reduces the percentage of foe's non-Special 'reduce damage by X%' skills by 50% during combat (excluding area-of-effect Specials)"" to unit for 1 turn.If unit is within 3 spaces of an ally, grants Atk/Spd/Def/Res+4 to unit during combat.【Null Panic】If unit is inflicted with Panic (bonuses converted into penalties), neutralizes the ""converts bonuses on target into penalties"" effect for 1 turn. (Even though the effect is neutralized, the Panic status remains, and is treated as a Penalty status.)【Null Follow-Up】If unit's Spd > foe's Spd during combat, neutralizes effects that guarantee foe's follow-up attacks and effects that prevent unit's follow-up attacks for 1 turn.【Hexblade】Calculates damage using the lower of foe's Def or Res during combat for 1 turn (including damage dealt by Specials before combat).",300,Yes
,Order's Restraint,"At start of turn, grants Atk/Res+6 and【Null Panic】 to allies within 2 spaces for 1 turn. At start of turn, if 3 or more allies are within 2 spaces of unit, grants Atk/Res+6 and 【Null Panic】to unit for 1 turn.【Null Panic】If unit is inflicted with Panic (bonuses converted into penalties), neutralizes the ""converts bonuses on target into penalties"" effect for 1 turn. (Even though the effect is neutralized, the Panic status remains, and is treated as a Penalty status.)",300,Yes
,Ostia's Pulse II,"At start of turn, grants Def/Res+6 to unit and allies for one turn, and also, if any unit or ally's Special cooldown count is at its maximum value, grants them Special cooldown count-1. All effects granted only if the number of that unit or ally's movement type on the current team is ≤ 2.",300,Yes
,Ostia's Pulse,"At the start of turn 1, grants Special cooldown count-1 to all allies. Granted only if number of those allies' movement types on current team ≤ 2.",300,Yes
,Panic Ploy 1,"At start of turn, converts bonuses on foes in cardinal directions with HP ≤ unit's HP-5 into penalties through their next actions.",60,No
,Panic Ploy 2,"At start of turn, converts bonuses on foes in cardinal directions with HP ≤ unit's HP-3 into penalties through their next actions.",120,No
,Panic Ploy 3,"At start of turn, converts bonuses on foes in cardinal directions with HP < unit's HP into penalties through their next actions.",240,No
,Panic Smoke 1,"If unit initiates combat, inflicts【Panic】on target and foes within 1 space of target after combat.【Panic】Converts bonuses on target into penalties through its next action.",60,No
,Panic Smoke 2,"If unit initiates combat, inflicts【Panic】on target and foes within 2 spaces of target after combat.【Panic】Converts bonuses on target into penalties through its next action.",120,No
,Panic Smoke 3,Inflicts【Panic】on target and foes within 2 spaces of target after combat.【Panic】Converts bonuses on target into penalties through its next action.,240,No
,Panic Smoke 4,"After combat, inflicts Atk/Spd/Def/Res-3 and【Panic】on target and foes within 2 spaces of target through their next actions, and grants【Foe Penalty Doubler】to unit and allies in cardinal directions.【Panic】Converts bonuses on target into penalties through its next action.【Foe Penalty Doubler】Inflicts penalty on foe's Atk/Spd/Def/Res during combat = any current penalty on each of those stats for 1 turn. Calculates each stat penalty independently.",300,No
,Paranoia,"At start of turn, grants【Null Follow-Up】 to unit and grants【Paranoia】to unit and allies within 2 spaces of unit for 1 turn, and deals 1 damage to unit and those allies. At start of turn, if unit is within 5 spaces of a foe, inflicts【Penalty】effects active on unit on closest foes and any foe within 2 spaces of those foes, and neutralizes any【Penalty】 effects active on unit (excluding penalties inflicted at the start of the same turn).At start of combat, if unit's HP ≤ 99%, grants Atk/Spd+5 to unit and neutralizes effects that inflict ""Special cooldown charge -X"" on unit during combat.【Null Follow-Up】If unit's Spd > foe's Spd during combat, neutralizes effects that guarantee foe's follow-up attacks and effects that prevent unit's follow-up attacks for 1 turn.【Paranoia】At start of combat, if unit's HP ≤ 99%, grants Atk+5 to unit during combat, and also, if unit initiates combat, unit can make a follow-up attack before foe's next attack.At start of combat, if unit's HP ≤ 99%, if foe initiates combat, and if either that foe's Range = unit's Range or number of【Penalty】effects active on foe excluding stat penalties ≥ 3, unit can counterattack before foe's first attack (excluding when unit's Savior effect triggers).【Penalty】All effects that last ""on foe through its next action."" Includes penalties inflicted by a skill like Panic or Threaten and negative status effects (preventing counterattacks, restricting movement, or the effects of a skill like Triangle Adept or Guard).",300,Yes
,Preempt Screech,"Inflicts Spd/Def-4 on foe, disables skills of all foes, excluding foe in combat, and grants Special cooldown count-1 to unit before unit's first attack during combat.",300,No
,Pulse On: Blades,"Grants bonus to unit's Atk/Spd = unit's max Special cooldown count value + 2, and if unit's attack can trigger unit's Special, grants Special cooldown count-2 to unit before unit's first follow-up attack during combat.",300,No
,Pulse Smog,"Inflicts Spd/Def-3 on foe and inflicts Special cooldown charge -1 on foe per attack during combat (only highest value applied; does not stack). After combat, inflicts Atk-7 and【Guard】on target and foes within 3 spaces of target through their next actions and inflicts Special cooldown count+1 on those foes (cannot exceed the foe's maximum Special cooldown).If unit initiates combat and foe's attack can trigger foe's Special, inflicts Special cooldown count+1 on foe before foe's first attack during combat (cannot exceed foe's maximum Special cooldown).【Guard】Inflicts Special cooldown charge -1 on target per attack during combat through its next action. (Only highest value applied. Does not stack.)",300,No
,Pulse Smoke 1,"If unit initiates combat, inflicts Special cooldown count+1 on target and foes within 1 space of target after combat. (No effect on Special cooldown counts already at maximum.)",60,No
,Pulse Smoke 2,"If unit initiates combat, inflicts Special cooldown count+1 on target and foes within 2 spaces of target after combat. (No effect on Special cooldown counts already at maximum.)",120,No
,Pulse Smoke 3,Inflicts Special cooldown count+1 on target and foes within 2 spaces of target after combat. (No effect on Special cooldown counts already at maximum.),240,No
,Pulse Up: Blades,"At start of turn, grants Atk/Spd+X to unit for 1 turn (X = turn number × 2; max 6) and grants Special cooldown count-1 to unit.",300,No
,Pulse Up: Ploy,"At start of turn, grants Special cooldown count-1.At start of player phase or enemy phase, if any foes within 3 rows or 3 columns centered on unit have Res < unit's Res+5, inflicts【Ploy】 and【Exposure】on those foes through their next actions.【Ploy】Neutralizes【Bonus Doubler】,【Treachery】, and【Grand Strategy】effects active on unit during combat through unit's next action.【Exposure】Foe's attacks deal +10 damage.【Bonus Doubler】Grants bonus to Atk/Spd/Def/Res during combat = current bonus on each of unit's stats for 1 turn. Calculates each stat bonus independently.【Treachery】Unit deals additional damage = total bonuses on unit for 1 turn.【Grand Strategy】Grants bonus to Atk/Spd/Def/Res during combat = current penalty on each of unit's stats × 2 for 1 turn. (Example: if unit has -7 penalty to Atk, grants Atk+14, for a net bonus of Atk+7.) Calculates each stat bonus independently.Unit's negative effects that last ""through unit's next action"" will remain in effect until this status (Grand Strategy) is neutralized.",300,No
,Quiet Strength,"For allies on the map with the【Salvage】 effect active and allies within 2 spaces of unit, grants Atk/Spd/Def/Res+5, deals +7 damage (excluding area-of-effect Specials), reduces damage from foe's first attack by 7 (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes), and grants Special cooldown count-1 to ally before ally's first attack during their combat.If unit initiates combat or is within 2 spaces of an ally, grants Atk/Spd+5, neutralizes penalties to unit's Atk/Spd, deals +7 damage (excluding area-of-effect Specials), reduces damage from foe's first attack by 7 (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes), grants Special cooldown count-1 to unit before unit's first attack, and reduces the percentage of foe's non-Special ""reduce damage by X%"" skills by 50% during combat (excluding area-of-effect Specials).【Salvage】Enables【Canto (２)】.When【Canto Control】is applied to unit, if unit's Range = 1, unit can move 2 spaces with Canto instead of 1 space, and if unit's Range = 2, unit can move 1 space with Canto instead of 0 spaces.【Canto (２)】After an attack, Assist skill, or structure destruction, unit can move ２ space(s).(Unit moves according to movement type. Once per turn. Cannot attack or assist. Only highest value applied. Does not stack. After moving, if a skill that grants another action would be triggered (like with Galeforce), Canto will trigger after the granted action. Unit's base movement has no effect on movement granted. Cannot warp (using skills like Wings of Mercy) a distance greater than unit would be able to move with normal Canto movement.)【Canto Control】Limits the number of spaces target can move with Canto through their next action. If target's Range = 1, target can move 1 space when Canto triggers. If target's Range = 2, target's action ends when Canto triggers.",300,Yes
,R Tome Exp. 1,"While unit lives and uses a red tome, unit gets 1.5x EXP.(Only highest value applied. Does not stack.)",30,No
,R Tome Exp. 2,"While unit lives, all red tome allies on team get 1.5x EXP.(Only highest value applied. Does not stack.)",60,No
,R Tome Exp. 3,"While unit lives, all red tome allies on team get 2x EXP.(Only highest value applied. Does not stack.)",120,No
,R Tome Valor 1,"While unit lives and uses a red tome, unit gets 1.5x SP.(Only highest value applied. Does not stack.)",30,No
,R Tome Valor 2,"While unit lives, all red tome allies on team get 1.5x SP.(Only highest value applied. Does not stack.)",60,No
,R Tome Valor 3,"While unit lives, all red tome allies on team get 2x SP.(Only highest value applied. Does not stack.)",120,No
,Rallying Cry,"At start of turn, if unit is within 2 spaces of an ally, grants ""Special cooldown charge +1 per attack during combat (only highest value applied; does not stack)"" to unit and allies within 2 spaces of unit for 1 turn and grants【Charge】 to unit and flying allies within 2 spaces of unit for 1 turn. Inflicts Spd/Def/Res-5 on infantry, armored, and cavalry foes within 3 rows or 3 columns centered on unit during combat.【Charge】Unit can move up to 3 spaces in any cardinal direction. (Cannot move through foes, terrain that blocks movement, or effects of skills like Obstruct. Granted movement treated as Warp movement.)",300,Yes
,Red Feud 1,"If in combat against a red foe, disables skills of all foes, excluding foe in combat. During combat, disables skills of all red foes, excluding foe in combat.",60,No
,Red Feud 2,"If in combat against a red foe, disables skills of all foes, excluding foe in combat, and inflicts Atk/Spd/Def/Res-2 on foe during combat. During combat, disables skills of all red foes, excluding foe in combat.",120,No
,Red Feud 3,"If in combat against a red foe, disables skills of all foes, excluding foe in combat, and inflicts Atk/Spd/Def/Res-4 on foe during combat. During combat, disables skills of all red foes, excluding foe in combat.",240,No
,Res Opening 1,"At start of turn, grants Res+2 to ally with the highest Res for 1 turn. (Excludes unit.)",60,No
,Res Opening 2,"At start of turn, grants Res+4 to ally with the highest Res for 1 turn. (Excludes unit.)",120,No
,Res Opening 3,"At start of turn, grants Res+6 to ally with the highest Res for 1 turn. (Excludes unit.)",240,No
,Res Ploy 1,"At start of turn, inflicts Res-3 on foes in cardinal directions with Res < unit's Res through their next actions.",60,No
,Res Ploy 2,"At start of turn, inflicts Res-4 on foes in cardinal directions with Res < unit's Res through their next actions.",120,No
,Res Ploy 3,"At start of turn, inflicts Res-5 on foes in cardinal directions with Res < unit's Res through their next actions.",240,No
,Res Smoke 1,Inflicts Res-3 on foes within 2 spaces of target through their next actions after combat.,60,No
,Res Smoke 2,Inflicts Res-5 on foes within 2 spaces of target through their next actions after combat.,120,No
,Res Smoke 3,Inflicts Res-7 on foes within 2 spaces of target through their next actions after combat.,240,No
,Res Tactic 1,"At start of turn, grants Res+2 to allies within 2 spaces for 1 turn. Granted only if number of that ally's movement type on current team ≤ 2.",60,No
,Res Tactic 2,"At start of turn, grants Res+4 to allies within 2 spaces for 1 turn. Granted only if number of that ally's movement type on current team ≤ 2.",120,No
